Trait	Supercluster	dataset_name	Supercluster_ID	P	P.fdr	BETA	SE	Enrichment	Coefficient_z-score	if.sig.fdr	disorder_type	minuslog10P
volume_brainstem	Vascular	brainstem	Vascular	0.732205930978444	0.997509192167273	-9.16041783070379e-09	1.47868327538343e-08	1.66343749092755	-0.619498305228918	no	structural MRI	0.135366757589453
volume_caudate	Amygdala excitatory	caudate	Amygdala_excitatory	0.351957096206777	0.942917194357513	2.5138672454352e-09	6.61470794011812e-09	1.22126134828862	0.380042062052146	no	structural MRI	0.453510274068128
volume_caudate	Astrocyte	caudate	Astrocyte	0.406277143219195	0.942917194357513	1.77517487745456e-09	7.48601580151549e-09	1.57580021541126	0.237132130698307	no	structural MRI	0.391177609997001
volume_caudate	Bergmann glia	caudate	Bergmann_glia	0.0378847187060212	0.812154106149729	1.55091043405746e-08	8.73369318697888e-09	1.82006346821397	1.77577847178067	no	structural MRI	1.42153593303845
volume_caudate	Cerebellar inhibitory	caudate	Cerebellar_inhibitory	0.812583620846405	0.942917194357513	-6.14364417629965e-09	6.9227492294412e-09	1.24467981729776	-0.88745727639127	no	structural MRI	0.090131935944773
volume_caudate	CGE interneuron	caudate	CGE_interneuron	0.725359841889156	0.942917194357513	-4.56746593414914e-09	7.62720307779228e-09	1.2380723483505	-0.598838904322344	no	structural MRI	0.139446491943773
volume_caudate	Choroid plexus	caudate	Choroid_plexus	0.97085879262648	0.994055796658963	-1.40411477866051e-08	7.41518130926851e-09	1.17848043088848	-1.8935676959179	no	structural MRI	0.0128439318249336
volume_caudate	Committed oligodendrocyte precursor	caudate	Committed_oligodendrocyte_precursor	0.765263430413036	0.942917194357513	-6.1919689845135e-09	8.56028764931298e-09	1.45735292770274	-0.723336555753526	no	structural MRI	0.116189039772982
volume_caudate	Deep-layer corticothalamic and 6b	caudate	Deep_layer_corticothalamic_and_6b	0.857018174981061	0.942917194357513	-6.90216023007446e-09	6.46864382974292e-09	1.07098224101177	-1.06701812802526	no	structural MRI	0.067009967796422
volume_caudate	Deep-layer intratelencephalic	caudate	Deep_layer_intratelencephalic	0.994055796658963	0.994055796658963	-1.62248374922269e-08	6.45010037016801e-09	0.949019608585922	-2.51543953754076	no	structural MRI	0.00258923783507733
volume_caudate	Deep-layer near-projecting	caudate	Deep_layer_near_projecting	0.192779142622618	0.942917194357513	6.64348703764497e-09	7.65642829804223e-09	1.36368959061738	0.86770054900713	no	structural MRI	0.714939955567556
volume_caudate	Eccentric medium spiny neuron	caudate	Eccentric_medium_spiny_neuron	0.489576748665758	0.942917194357513	2.12921777914441e-10	8.14849719257962e-09	1.26616572823994	0.0261301897616578	no	structural MRI	0.310179216201432
volume_caudate	Ependymal	caudate	Ependymal	0.837905951844552	0.942917194357513	-7.32339025614049e-09	7.42821756829263e-09	1.32369865587928	-0.985887958828832	no	structural MRI	0.0768047246717474
volume_caudate	Fibroblast	caudate	Fibroblast	0.758942825393127	0.942917194357513	-5.8565877268892e-09	8.33196467311194e-09	1.46429189312405	-0.702905971959889	no	structural MRI	0.119790940246217
volume_caudate	Hippocampal CA1-3	caudate	Hippocampal_CA1_3	0.373636582432993	0.942917194357513	2.49405729912644e-09	7.73982313527993e-09	1.24445967897407	0.322236988563465	no	structural MRI	0.42755060896499
volume_caudate	Hippocampal CA4	caudate	Hippocampal_CA4	0.278349460623351	0.942917194357513	4.28784005720213e-09	7.29532479152798e-09	1.32809714693481	0.587751769761036	no	structural MRI	0.555409615918132
volume_caudate	Hippocampal dentate gyrus	caudate	Hippocampal_dentate_gyrus	0.492020812774603	0.942917194357513	1.43189274620138e-10	7.15867985588587e-09	1.23260292698217	0.020002189999097	no	structural MRI	0.308016525927791
volume_caudate	LAMP5-LHX6 and Chandelier	caudate	LAMP5_LHX6_and_Chandelier	0.793119172833872	0.942917194357513	-5.93138539066651e-09	7.25736501395851e-09	1.14909702407142	-0.817291865471604	no	structural MRI	0.100661551376528
volume_caudate	Lower rhombic lip	caudate	Lower_rhombic_lip	0.850891291808477	0.942917194357513	-6.76203043253543e-09	6.50030430317204e-09	1.18344872535397	-1.04026367338459	no	structural MRI	0.0701259209769904
volume_caudate	Mammillary body	caudate	Mammillary_body	0.0925302692768889	0.812154106149729	1.01664592703755e-08	7.67086828639742e-09	1.40040243716147	1.32533357252443	no	structural MRI	1.03371617396896
volume_caudate	Medium spiny neuron	caudate	Medium_spiny_neuron	0.104794078212868	0.812154106149729	1.1693851077617e-08	9.32004714819722e-09	1.51328918144219	1.25469870395226	no	structural MRI	0.979663258116964
volume_caudate	MGE interneuron	caudate	MGE_interneuron	0.504661325241308	0.942917194357513	-8.85570124101654e-11	7.57903187771298e-09	1.27268325667254	-0.0116844755160059	no	structural MRI	0.296999976181437
volume_caudate	Microglia	caudate	Microglia	0.373323638555987	0.942917194357513	3.22612926026143e-09	9.98605818630664e-09	1.63136639287194	0.323063334908789	no	structural MRI	0.427914510021732
volume_caudate	Midbrain-derived inhibitory	caudate	Midbrain_derived_inhibitory	0.146431986045804	0.907878313483982	9.55784473243e-09	9.08661648266789e-09	1.45305833221158	1.05185959489552	no	structural MRI	0.834364047281099
volume_caudate	Miscellaneous	caudate	Miscellaneous	0.521736201165181	0.942917194357513	-4.23833282331989e-10	7.77510810403172e-09	1.1979019596829	-0.0545115613392196	no	structural MRI	0.282549028294259
volume_caudate	Oligodendrocyte precursor	caudate	Oligodendrocyte_precursor	0.484123043386108	0.942917194357513	3.09439769181675e-10	7.77327880441631e-09	1.24513114878554	0.0398081397782709	no	structural MRI	0.315044245230924
volume_caudate	Oligodendrocyte	caudate	Oligodendrocyte	0.806043007021553	0.942917194357513	-7.2724878854815e-09	8.42301692719061e-09	1.38412435544586	-0.863406538102155	no	structural MRI	0.0936417854730073
volume_caudate	Splatter	caudate	Splatter	0.259844539333845	0.942917194357513	5.34847063261429e-09	8.30733919944722e-09	1.41540613619861	0.643824755942334	no	structural MRI	0.585286405499184
volume_caudate	Thalamic excitatory	caudate	Thalamic_excitatory	0.0586317527078362	0.812154106149729	1.29049713138258e-08	8.23880918858242e-09	1.49486323914135	1.56636365989759	no	structural MRI	1.23186712304249
volume_caudate	Upper-layer intratelencephalic	caudate	Upper_layer_intratelencephalic	0.882083826979609	0.942917194357513	-8.37782248413291e-09	7.06709962053229e-09	1.13041951735056	-1.18546828741349	no	structural MRI	0.0544901406450968
volume_caudate	Upper rhombic lip	caudate	Upper_rhombic_lip	0.83355286033917	0.942917194357513	-7.01682326582737e-09	7.24653425865588e-09	1.35914906801485	-0.968300571745159	no	structural MRI	0.07906685387355
volume_caudate	Vascular	caudate	Vascular	0.692600044885922	0.942917194357513	-5.06288248470164e-09	1.00606965986095e-08	1.58592442552649	-0.503233790531103	no	structural MRI	0.159517484640864
smoking_cigarettes_per_day	Amygdala excitatory	cigarettes_per_day	Amygdala_excitatory	0.00666471227917032	0.10330304032714	5.55317492286467e-09	2.24384813304908e-09	1.53068825998431	2.47484437162807	no	brain traits	2.1762185946771
smoking_cigarettes_per_day	Astrocyte	cigarettes_per_day	Astrocyte	0.433770502870801	0.668733796689145	4.03581915288257e-10	2.41980634878465e-09	1.32083728336479	0.166782732631046	no	brain traits	0.362739984078394
smoking_cigarettes_per_day	Bergmann glia	cigarettes_per_day	Bergmann_glia	0.2529614429364	0.522546345906838	1.72953315582629e-09	2.60002164361987e-09	1.40064565405686	0.665199522500266	no	brain traits	0.596945670112969
smoking_cigarettes_per_day	Cerebellar inhibitory	cigarettes_per_day	Cerebellar_inhibitory	0.0724199861253054	0.280627446235559	3.05037991316947e-09	2.09216432158923e-09	1.47794093799096	1.45800207072281	no	brain traits	1.14014156272398
smoking_cigarettes_per_day	CGE interneuron	cigarettes_per_day	CGE_interneuron	0.269701339822884	0.522546345906838	1.06101122465085e-09	1.72882954216095e-09	1.32487191934159	0.613716505170684	no	brain traits	0.569116896052708
smoking_cigarettes_per_day	Choroid plexus	cigarettes_per_day	Choroid_plexus	0.465951802821234	0.668733796689145	1.73835830183452e-10	2.03435613140466e-09	1.2054489387261	0.0854500485435774	no	brain traits	0.331659003591793
smoking_cigarettes_per_day	Committed oligodendrocyte precursor	cigarettes_per_day	Committed_oligodendrocyte_precursor	0.49615733302743	0.668733796689145	1.76575288718374e-11	1.83316065539301e-09	1.27786081308493	0.00963228663013814	no	brain traits	0.304380585544397
smoking_cigarettes_per_day	Deep-layer corticothalamic and 6b	cigarettes_per_day	Deep_layer_corticothalamic_and_6b	0.0276586065711951	0.214354200926762	3.09125938643966e-09	1.61307534411479e-09	1.38437219659837	1.91637631665373	no	brain traits	1.55816970324639
smoking_cigarettes_per_day	Deep-layer intratelencephalic	cigarettes_per_day	Deep_layer_intratelencephalic	0.0509750060937031	0.263370864817466	3.6066540721168e-09	2.20526718256155e-09	1.45522504012557	1.63547260877816	no	brain traits	1.29264271363297
smoking_cigarettes_per_day	Deep-layer near-projecting	cigarettes_per_day	Deep_layer_near_projecting	0.246688255233995	0.522546345906838	1.15241002875488e-09	1.68247725371812e-09	1.28306568741386	0.684948355889009	no	brain traits	0.607851526669513
smoking_cigarettes_per_day	Eccentric medium spiny neuron	cigarettes_per_day	Eccentric_medium_spiny_neuron	0.487412564063737	0.668733796689145	4.26694016968601e-11	1.35212632370347e-09	1.19488216455162	0.0315572598128176	no	brain traits	0.312103280171351
smoking_cigarettes_per_day	Ependymal	cigarettes_per_day	Ependymal	0.961784065354323	0.993843534199467	-3.54236805195264e-09	1.99933259739427e-09	1.02663173462602	-1.7717752696922	no	brain traits	0.0169224225065614
smoking_cigarettes_per_day	Fibroblast	cigarettes_per_day	Fibroblast	0.699947525361912	0.803643455045159	-1.43911530415126e-09	2.74509568464195e-09	1.14089329685507	-0.524249596180823	no	brain traits	0.154934517557165
smoking_cigarettes_per_day	Hippocampal CA1-3	cigarettes_per_day	Hippocampal_CA1_3	0.00423729688539976	0.10330304032714	3.70620456009136e-09	1.40783693220087e-09	1.40076576560965	2.63255244646655	no	brain traits	2.37291110617276
smoking_cigarettes_per_day	Hippocampal CA4	cigarettes_per_day	Hippocampal_CA4	0.0490515578592354	0.263370864817466	2.3258226345252e-09	1.40607846684255e-09	1.35381135136619	1.65412008602051	no	brain traits	1.30934719503377
smoking_cigarettes_per_day	Hippocampal dentate gyrus	cigarettes_per_day	Hippocampal_dentate_gyrus	0.0183981582835926	0.19011430226379	4.35779790011614e-09	2.08705113766977e-09	1.45943400605563	2.08801682980404	no	brain traits	1.73522564912662
smoking_cigarettes_per_day	LAMP5-LHX6 and Chandelier	cigarettes_per_day	LAMP5_LHX6_and_Chandelier	0.487455036225043	0.668733796689145	6.19015554514287e-11	1.9682063289165e-09	1.22814965676346	0.0314507450473984	no	brain traits	0.312065438262776
smoking_cigarettes_per_day	Lower rhombic lip	cigarettes_per_day	Lower_rhombic_lip	0.697086879106369	0.803643455045159	-8.53458629625232e-10	1.65386032829684e-09	1.16705252176515	-0.516040330022385	no	brain traits	0.156713091679401
smoking_cigarettes_per_day	Mammillary body	cigarettes_per_day	Mammillary_body	0.125906945187622	0.390311530081629	1.59062497368493e-09	1.38803475738774e-09	1.27027243757656	1.14595471418775	no	brain traits	0.899950312994057
smoking_cigarettes_per_day	Medium spiny neuron	cigarettes_per_day	Medium_spiny_neuron	0.864944234565832	0.924595561087613	-1.83198807540922e-09	1.66120649683834e-09	1.03259526107648	-1.10280574925267	no	brain traits	0.0630118918427528
smoking_cigarettes_per_day	MGE interneuron	cigarettes_per_day	MGE_interneuron	0.60774943323813	0.753609297215281	-4.49203469285203e-10	1.64267779296906e-09	1.18814436266739	-0.273458051973351	no	brain traits	0.216275437489427
smoking_cigarettes_per_day	Microglia	cigarettes_per_day	Microglia	0.770755596154314	0.853336552885133	-1.40250486170138e-09	1.89185734287501e-09	1.09225102156569	-0.741337536354633	no	brain traits	0.11308331334798
smoking_cigarettes_per_day	Midbrain-derived inhibitory	cigarettes_per_day	Midbrain_derived_inhibitory	0.313839735092593	0.552550849849452	9.40575577820476e-10	1.93934870222697e-09	1.2521412150244	0.48499559503683	no	brain traits	0.503292071459816
smoking_cigarettes_per_day	Miscellaneous	cigarettes_per_day	Miscellaneous	0.163660550329078	0.422789755016784	2.29709493530576e-09	2.34511330711612e-09	1.32729376880859	0.97952407175182	no	brain traits	0.786055992787933
smoking_cigarettes_per_day	Oligodendrocyte precursor	cigarettes_per_day	Oligodendrocyte_precursor	0.162428295593406	0.422789755016784	2.30155719822549e-09	2.33772949796615e-09	1.29442318589942	0.984526738541764	no	brain traits	0.789338312843273
smoking_cigarettes_per_day	Oligodendrocyte	cigarettes_per_day	Oligodendrocyte	0.557462140202035	0.720055264427628	-2.58429471527319e-10	1.78797011867828e-09	1.20738882821387	-0.14453791415617	no	brain traits	0.253784622198485
smoking_cigarettes_per_day	Splatter	cigarettes_per_day	Splatter	0.0652435272568143	0.280627446235559	4.73530216399628e-09	3.13143248045662e-09	1.57179633060371	1.51218402234424	no	brain traits	1.18546256776111
smoking_cigarettes_per_day	Thalamic excitatory	cigarettes_per_day	Thalamic_excitatory	0.32083597733194	0.552550849849452	8.01585230282499e-10	1.72249676375562e-09	1.2265018278587	0.465362401340467	no	brain traits	0.493716937518012
smoking_cigarettes_per_day	Upper-layer intratelencephalic	cigarettes_per_day	Upper_layer_intratelencephalic	0.192349333557488	0.458679180021703	1.61735138761363e-09	1.86058263081579e-09	1.33167660140982	0.869271464124381	no	brain traits	0.715909314076723
smoking_cigarettes_per_day	Upper rhombic lip	cigarettes_per_day	Upper_rhombic_lip	0.090955717328436	0.313291915242391	4.58002357267502e-09	3.43100477662902e-09	1.6288230931016	1.33489279987972	no	brain traits	1.0411699966978
smoking_cigarettes_per_day	Vascular	cigarettes_per_day	Vascular	0.999867467994203	0.999867467994203	-7.14100706292372e-09	1.95791647996944e-09	0.761010520018925	-3.64724804963856	no	brain traits	5.75617332636401e-05
cortical_thickness	Amygdala excitatory	cortical_thickness	Amygdala_excitatory	0.659353265849492	0.896338926761037	-2.85500078967197e-09	6.95156979059808e-09	1.21675112720328	-0.410698716358042	no	structural MRI	0.180881838362045
cortical_thickness	Astrocyte	cortical_thickness	Astrocyte	0.123583342092317	0.840779496348554	1.24329825972623e-08	1.07434773785399e-08	1.90390008515367	1.15725869373516	no	structural MRI	0.90804006423857
cortical_thickness	Bergmann glia	cortical_thickness	Bergmann_glia	0.134446924160228	0.840779496348554	1.1485556670916e-08	1.03884013471218e-08	1.85570855314186	1.1056134901929	no	structural MRI	0.8714491289968
cortical_thickness	Cerebellar inhibitory	cortical_thickness	Cerebellar_inhibitory	0.461072627029852	0.840779496348554	7.41965473581978e-10	7.59185220834971e-09	1.51680324267622	0.0977318121085057	no	structural MRI	0.336230660219896
cortical_thickness	CGE interneuron	cortical_thickness	CGE_interneuron	0.168697819222926	0.840779496348554	7.51864361631287e-09	7.83744075666754e-09	1.58163478655803	0.959323821352849	no	structural MRI	0.772890531551782
cortical_thickness	Choroid plexus	cortical_thickness	Choroid_plexus	0.104492668902555	0.840779496348554	1.30128257661317e-08	1.03575581693883e-08	1.82003924081482	1.25636038468904	no	structural MRI	0.980914178135243
cortical_thickness	Committed oligodendrocyte precursor	cortical_thickness	Committed_oligodendrocyte_precursor	0.241779824293366	0.840779496348554	6.73494110552034e-09	9.61325784214674e-09	1.82682328099288	0.700588834306805	no	structural MRI	0.616579942365393
cortical_thickness	Deep-layer corticothalamic and 6b	cortical_thickness	Deep_layer_corticothalamic_and_6b	0.407184753840324	0.840779496348554	1.73263898712678e-09	7.37943635709534e-09	1.333585528042	0.23479286266367	no	structural MRI	0.390208491592164
cortical_thickness	Deep-layer intratelencephalic	cortical_thickness	Deep_layer_intratelencephalic	0.601970633070027	0.896338926761037	-1.85243402422975e-09	7.16744313184212e-09	1.32476315021333	-0.258451164544315	no	structural MRI	0.220424695132092
cortical_thickness	Deep-layer near-projecting	cortical_thickness	Deep_layer_near_projecting	0.343140690080747	0.840779496348554	3.15498100714484e-09	7.8111641816125e-09	1.40346749080998	0.403906630790283	no	structural MRI	0.46452777967119
cortical_thickness	Eccentric medium spiny neuron	cortical_thickness	Eccentric_medium_spiny_neuron	0.309618805874875	0.840779496348554	4.07502661887733e-09	8.20038491798353e-09	1.43081651116233	0.49693113916406	no	structural MRI	0.509172668662127
cortical_thickness	Ependymal	cortical_thickness	Ependymal	0.403458828497479	0.840779496348554	2.38691199247846e-09	9.76624102352841e-09	1.64700646933887	0.244404370804285	no	structural MRI	0.394200776849342
cortical_thickness	Fibroblast	cortical_thickness	Fibroblast	0.162756163546329	0.840779496348554	1.05301021154237e-08	1.07101039548769e-08	1.9011319917846	0.98319326869174	no	structural MRI	0.78846255579526
cortical_thickness	Hippocampal CA1-3	cortical_thickness	Hippocampal_CA1_3	0.788353988394379	0.896338926761037	-5.44438202736927e-09	6.79933262080593e-09	1.18669547194287	-0.800723001947203	no	structural MRI	0.103278730878574
cortical_thickness	Hippocampal CA4	cortical_thickness	Hippocampal_CA4	0.769912028679558	0.896338926761037	-5.75726582152529e-09	7.79528801663936e-09	1.2242759204163	-0.738557165461516	no	structural MRI	0.113558895141359
cortical_thickness	Hippocampal dentate gyrus	cortical_thickness	Hippocampal_dentate_gyrus	0.385881174029575	0.840779496348554	1.91017817237141e-09	6.58522171362504e-09	1.34249944043107	0.290070441883404	no	structural MRI	0.413546408820441
cortical_thickness	LAMP5-LHX6 and Chandelier	cortical_thickness	LAMP5_LHX6_and_Chandelier	0.815340858034102	0.896338926761037	-6.26554213730613e-09	6.97915318821522e-09	1.23504218722772	-0.897751054939721	no	structural MRI	0.0886607939397449
cortical_thickness	Lower rhombic lip	cortical_thickness	Lower_rhombic_lip	0.896338926761037	0.896338926761037	-1.02408875697951e-08	8.12148084975726e-09	1.23103349949002	-1.26096308779712	no	structural MRI	0.0475277423581602
cortical_thickness	Mammillary body	cortical_thickness	Mammillary_body	0.848450901951526	0.896338926761037	-7.27751007245589e-09	7.0668325994016e-09	1.12740424998965	-1.02981214994001	no	structural MRI	0.0713732843168078
cortical_thickness	Medium spiny neuron	cortical_thickness	Medium_spiny_neuron	0.272023231533518	0.840779496348554	4.7399214307488e-09	7.8125589901827e-09	1.45768182948567	0.606705362059347	no	structural MRI	0.56539400443649
cortical_thickness	MGE interneuron	cortical_thickness	MGE_interneuron	0.848592178142306	0.896338926761037	-7.71094933557885e-09	7.48334977387228e-09	1.2028156422418	-1.03041412850983	no	structural MRI	0.0713009756395072
cortical_thickness	Microglia	cortical_thickness	Microglia	0.456928225198476	0.840779496348554	1.08672719911881e-09	1.00459608330747e-08	1.66486267260465	0.108175536135969	no	structural MRI	0.340152014040287
cortical_thickness	Midbrain-derived inhibitory	cortical_thickness	Midbrain_derived_inhibitory	0.332379497332578	0.840779496348554	3.27196126493777e-09	7.55035288046623e-09	1.39928667790662	0.43335209846983	no	structural MRI	0.478365773305332
cortical_thickness	Miscellaneous	cortical_thickness	Miscellaneous	0.745232014447704	0.896338926761037	-4.85185593420419e-09	7.35619649732618e-09	1.21853897546242	-0.659560404071279	no	structural MRI	0.127708496503479
cortical_thickness	Oligodendrocyte precursor	cortical_thickness	Oligodendrocyte_precursor	0.605391249982099	0.896338926761037	-1.76558963037598e-09	6.60460966791893e-09	1.2712627262727	-0.267326870042315	no	structural MRI	0.217963860406127
cortical_thickness	Oligodendrocyte	cortical_thickness	Oligodendrocyte	0.0355328556698612	0.840779496348554	1.54604418583445e-08	8.56506970946839e-09	1.94193887435775	1.80505732968566	no	structural MRI	1.44936988815306
cortical_thickness	Splatter	cortical_thickness	Splatter	0.83549155186444	0.896338926761037	-7.03161665974111e-09	7.20381673679421e-09	1.27512847333296	-0.976095994200745	no	structural MRI	0.078057937149651
cortical_thickness	Thalamic excitatory	cortical_thickness	Thalamic_excitatory	0.642217357705979	0.896338926761037	-2.53791938053829e-09	6.96480481802421e-09	1.27401530591712	-0.364392032059593	no	structural MRI	0.192317960597527
cortical_thickness	Upper-layer intratelencephalic	cortical_thickness	Upper_layer_intratelencephalic	0.366095481379437	0.840779496348554	2.62692862112616e-09	7.67630772307764e-09	1.4614120686454	0.342212521422077	no	structural MRI	0.436405631468338
cortical_thickness	Upper rhombic lip	cortical_thickness	Upper_rhombic_lip	0.894157805842312	0.896338926761037	-1.07844420137812e-08	8.63482624428522e-09	1.41080897898999	-1.24894719461421	no	structural MRI	0.0485858277829109
cortical_thickness	Vascular	cortical_thickness	Vascular	0.541851345363707	0.896338926761037	-1.01542856416458e-09	9.66164522824045e-09	1.73502406605888	-0.105098928823896	no	structural MRI	0.266119843984322
alcohol_drinks_per_week	Amygdala excitatory	drinks_per_week	Amygdala_excitatory	0.000454341231635569	0.00704228909035132	2.58109006737612e-09	7.78052434760533e-10	1.35401365061389	3.31737290709786	yes	brain traits	3.34261784901134
alcohol_drinks_per_week	Astrocyte	drinks_per_week	Astrocyte	0.852414536736752	0.956305764488804	-8.87337583907866e-10	8.47630085309049e-10	1.14558125214264	-1.0468453152938	no	brain traits	0.0693491526102004
alcohol_drinks_per_week	Bergmann glia	drinks_per_week	Bergmann_glia	0.695810666305463	0.89875544397789	-4.27651638074907e-10	8.34622707032823e-10	1.193465655383	-0.512389172342623	no	brain traits	0.157508918097628
alcohol_drinks_per_week	Cerebellar inhibitory	drinks_per_week	Cerebellar_inhibitory	0.0450233561851696	0.104422789049317	1.3513509721414e-09	7.97186026399392e-10	1.32458087207824	1.69515135412618	no	brain traits	1.34656213442719
alcohol_drinks_per_week	CGE interneuron	drinks_per_week	CGE_interneuron	0.0471586789254979	0.104422789049317	1.18255080003442e-09	7.06823141564455e-10	1.29608212494992	1.67305048532651	no	brain traits	1.32643836946759
alcohol_drinks_per_week	Choroid plexus	drinks_per_week	Choroid_plexus	0.863760045344726	0.956305764488804	-9.20703350663739e-10	8.39009437835049e-10	1.06966711385511	-1.09736948018069	no	brain traits	0.0636068888363675
alcohol_drinks_per_week	Committed oligodendrocyte precursor	drinks_per_week	Committed_oligodendrocyte_precursor	0.94010685390996	0.98904978752532	-1.35107456986785e-09	8.68483357765765e-10	1.0709627531747	-1.55567122592146	no	brain traits	0.0268227810534127
alcohol_drinks_per_week	Deep-layer corticothalamic and 6b	drinks_per_week	Deep_layer_corticothalamic_and_6b	0.546646847265909	0.806954869773485	-9.32781097069517e-11	7.95928918218097e-10	1.10988038620193	-0.11719402018434	no	brain traits	0.262293152304439
alcohol_drinks_per_week	Deep-layer intratelencephalic	drinks_per_week	Deep_layer_intratelencephalic	0.028612932814555	0.0806364470228369	1.47007385165499e-09	7.73079522018497e-10	1.29540559285781	1.90158167405166	no	brain traits	1.54343762489665
alcohol_drinks_per_week	Deep-layer near-projecting	drinks_per_week	Deep_layer_near_projecting	0.00547925108450376	0.0262929755317612	1.91589934269956e-09	7.53099366834075e-10	1.33075291484803	2.54401932477216	yes	brain traits	2.26127879773722
alcohol_drinks_per_week	Eccentric medium spiny neuron	drinks_per_week	Eccentric_medium_spiny_neuron	0.0069960283135494	0.0262929755317612	1.91968375682208e-09	7.81163514506252e-10	1.33391964623852	2.45746725387635	yes	brain traits	2.15514844156137
alcohol_drinks_per_week	Ependymal	drinks_per_week	Ependymal	0.591278249504946	0.833164806120606	-2.42457529828707e-10	1.05035294275995e-09	1.16814078751741	-0.230834341446805	no	brain traits	0.228208096468033
alcohol_drinks_per_week	Fibroblast	drinks_per_week	Fibroblast	0.776930150635018	0.956305764488804	-9.7437758827792e-10	1.27893484753254e-09	1.09939473467239	-0.761866478310288	no	brain traits	0.109618024387461
alcohol_drinks_per_week	Hippocampal CA1-3	drinks_per_week	Hippocampal_CA1_3	0.00647178032680307	0.0262929755317612	1.85395815285773e-09	7.4596403814555e-10	1.28697243054615	2.48531840417754	yes	brain traits	2.18897623250771
alcohol_drinks_per_week	Hippocampal CA4	drinks_per_week	Hippocampal_CA4	0.0114145137726683	0.0353849926952718	1.69901462884565e-09	7.4639841027422e-10	1.30755981424859	2.27628382571373	yes	brain traits	1.9425425835469
alcohol_drinks_per_week	Hippocampal dentate gyrus	drinks_per_week	Hippocampal_dentate_gyrus	0.00206119568669039	0.0212990220958007	2.1880431078413e-09	7.62745477296662e-10	1.33214757795517	2.86864120859321	yes	brain traits	2.6858807750255
alcohol_drinks_per_week	LAMP5-LHX6 and Chandelier	drinks_per_week	LAMP5_LHX6_and_Chandelier	0.00763344450922099	0.0262929755317612	2.00278572659874e-09	8.25555593346427e-10	1.36363898710193	2.42598529128773	yes	brain traits	2.11727944713223
alcohol_drinks_per_week	Lower rhombic lip	drinks_per_week	Lower_rhombic_lip	0.338285742419857	0.551939895527135	3.55470748800481e-10	8.52149106084555e-10	1.20003998481204	0.417146185171506	no	brain traits	0.470716305844491
alcohol_drinks_per_week	Mammillary body	drinks_per_week	Mammillary_body	0.192656513288672	0.331797328441603	7.05185369545485e-10	8.12286544291838e-10	1.19573991162626	0.868148530221284	no	brain traits	0.71521630387126
alcohol_drinks_per_week	Medium spiny neuron	drinks_per_week	Medium_spiny_neuron	0.00441568281319349	0.0262929755317612	2.23929224262087e-09	8.55176716644995e-10	1.34235454760381	2.61851404398146	yes	brain traits	2.35500213034842
alcohol_drinks_per_week	MGE interneuron	drinks_per_week	MGE_interneuron	0.0601848694807654	0.124382063593582	1.20591835712806e-09	7.7639716668483e-10	1.29130499337742	1.55322354185971	no	brain traits	1.22051267696364
alcohol_drinks_per_week	Microglia	drinks_per_week	Microglia	0.987958548710658	0.98904978752532	-1.89215780463282e-09	8.38795268678833e-10	0.964857642077851	-2.25580409819564	no	brain traits	0.00526127650941183
alcohol_drinks_per_week	Midbrain-derived inhibitory	drinks_per_week	Midbrain_derived_inhibitory	0.108099947111954	0.197123432968857	9.18148057835128e-10	7.42420059424456e-10	1.24251225023793	1.23669618860635	no	brain traits	0.966174518525803
alcohol_drinks_per_week	Miscellaneous	drinks_per_week	Miscellaneous	0.0866312766124512	0.167848098436624	9.21400187338181e-10	6.76607058021359e-10	1.20262914666432	1.36179511640432	no	brain traits	1.06232528572038
alcohol_drinks_per_week	Oligodendrocyte precursor	drinks_per_week	Oligodendrocyte_precursor	0.98904978752532	0.98904978752532	-1.64893488283561e-09	7.19402190317882e-10	0.958518071335378	-2.29209043985117	no	brain traits	0.00478184601325383
alcohol_drinks_per_week	Oligodendrocyte	drinks_per_week	Oligodendrocyte	0.823798787988563	0.956305764488804	-6.77414393224011e-10	7.28449983109115e-10	1.11822084712036	-0.9299394727593	no	brain traits	0.0841788513335541
alcohol_drinks_per_week	Splatter	drinks_per_week	Splatter	0.0457340798282764	0.104422789049317	1.59955540744726e-09	9.47770391956102e-10	1.33274876043359	1.6877034997326	no	brain traits	1.33976005451536
alcohol_drinks_per_week	Thalamic excitatory	drinks_per_week	Thalamic_excitatory	0.534972929114613	0.806954869773485	-7.17758287295361e-11	8.17709176639994e-10	1.12488510894696	-0.0877767191319369	no	brain traits	0.271668193742506
alcohol_drinks_per_week	Upper-layer intratelencephalic	drinks_per_week	Upper_layer_intratelencephalic	2.6235308336342e-05	0.000813294558426603	2.82784014777828e-09	6.99209216553831e-10	1.4316055441412	4.0443404932729	yes	brain traits	4.5811138272924
alcohol_drinks_per_week	Upper rhombic lip	drinks_per_week	Upper_rhombic_lip	0.00461001797907523	0.0262929755317612	2.29529354599193e-09	8.81521646399221e-10	1.44728617341136	2.60378580079977	yes	brain traits	2.33629738085809
alcohol_drinks_per_week	Vascular	drinks_per_week	Vascular	0.644881066061992	0.869187523822685	-5.19156754599758e-10	1.39732315173667e-09	1.13071731885145	-0.371536644157452	no	brain traits	0.190520373916295
